               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.043293,            0.044124,                   0,             0.69365,             0.50344,             0.55013,             0.26706,            0.057108,            0.065218,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.042953,            0.042256,                   0,             0.69749,             0.50535,             0.55577,             0.26771,            0.057296,            0.064721,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.042519,            0.041693,                   0,             0.69991,             0.50392,             0.55909,             0.27274,            0.057084,            0.064146,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.042503,            0.042167,                   0,             0.70759,             0.50746,             0.55892,             0.26534,            0.057349,            0.065926,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.043794,            0.045002,                   0,             0.67763,             0.51816,             0.56118,             0.27101,            0.056576,            0.065144,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.042786,            0.044382,                   0,             0.67761,             0.51147,             0.55437,             0.26623,            0.057155,            0.065418,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.043156,            0.041316,                   0,             0.70574,              0.5044,             0.55901,             0.26954,            0.056901,            0.065232,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.043483,            0.042079,                   0,             0.66879,             0.52199,             0.55637,             0.26716,            0.057408,            0.065117,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.043096,            0.042691,                   0,             0.70221,             0.50115,             0.55425,             0.26803,            0.057492,            0.064894,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.041976,            0.040546,                   0,             0.66994,             0.51893,             0.55193,             0.26345,            0.057189,            0.066254,                   0,            0.004159,            0.004159,            0.004159
                 179,             0.04238,            0.042079,                   0,             0.71228,             0.49369,              0.5595,             0.27003,            0.056589,            0.066428,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.042805,            0.042847,                   0,             0.67991,             0.51606,             0.55509,             0.26889,            0.057209,            0.064925,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.042153,            0.043021,                   0,             0.69971,             0.49503,             0.55362,             0.26717,            0.056922,            0.066082,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.04312,            0.043755,                   0,             0.69838,             0.51179,             0.56323,             0.27324,            0.056489,            0.064924,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.042519,            0.042619,                   0,             0.68955,             0.51778,             0.55695,             0.26814,            0.057297,            0.066125,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.043133,            0.044164,                   0,             0.70935,              0.5088,             0.55832,             0.26914,            0.057024,            0.066076,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.042203,            0.041092,                   0,             0.67751,             0.51969,              0.5552,             0.26843,            0.057272,            0.065883,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.042064,            0.042788,                   0,             0.70087,             0.50354,             0.55851,             0.26842,             0.05684,            0.065996,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.041584,            0.041489,                   0,             0.72717,             0.50096,             0.56309,             0.27385,            0.056222,            0.065763,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.042343,            0.040485,                   0,             0.68027,             0.51869,             0.56184,             0.27454,            0.056235,             0.06562,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.042418,            0.041314,                   0,             0.71673,             0.49885,             0.55928,             0.27212,            0.056514,            0.066435,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.040706,            0.040665,                   0,             0.70226,             0.49924,             0.55051,             0.26303,            0.057096,            0.066152,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.041246,            0.039557,                   0,             0.71472,              0.5021,             0.56097,             0.27474,            0.056792,            0.065965,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.042513,            0.042262,                   0,             0.70922,             0.50421,             0.55838,             0.27306,            0.056376,            0.066932,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.041766,            0.041553,                   0,             0.72441,             0.48967,             0.55556,             0.26568,            0.057437,            0.066128,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.041327,            0.041163,                   0,               0.722,             0.49235,             0.55275,             0.26637,             0.05718,            0.068031,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.041675,            0.042461,                   0,             0.71826,             0.49598,             0.55863,             0.27175,            0.057047,            0.065628,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.041114,            0.040521,                   0,              0.6618,             0.52983,             0.56041,             0.27323,            0.056537,            0.066471,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.040775,             0.03997,                   0,             0.66372,             0.52734,             0.55209,              0.2667,            0.057831,            0.065871,                   0,            0.003532,            0.003532,            0.003532
                 198,             0.04104,            0.041493,                   0,             0.69389,             0.51013,             0.55918,             0.26738,            0.057001,            0.066849,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.040343,            0.039313,                   0,             0.68861,             0.50707,              0.5528,             0.26877,            0.056598,            0.066918,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.041952,            0.040499,                   0,              0.7239,             0.50535,             0.56467,             0.27156,            0.056326,            0.065583,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.041608,            0.041781,                   0,              0.7121,             0.50604,             0.55794,             0.26946,            0.057227,            0.065801,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.040107,            0.039433,                   0,             0.71311,             0.49809,             0.55719,             0.26459,            0.057548,            0.067082,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.040002,            0.039715,                   0,             0.71791,             0.51191,              0.5683,             0.27508,            0.056378,            0.066061,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.040879,            0.041584,                   0,             0.68092,             0.51697,             0.55421,             0.26413,             0.05725,             0.06738,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.040937,            0.040248,                   0,             0.71612,             0.49197,              0.5496,             0.26606,             0.05715,            0.066947,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.040256,            0.040884,                   0,             0.68456,             0.52035,             0.56213,             0.27391,            0.056828,            0.066596,                   0,            0.003235,            0.003235,            0.003235
                 207,             0.04014,              0.0396,                   0,             0.68336,             0.50516,             0.54541,             0.25999,            0.058007,            0.067473,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.040668,            0.040361,                   0,             0.72832,             0.49598,             0.55864,             0.27075,            0.057205,            0.067239,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.040931,            0.039387,                   0,             0.70189,             0.50827,             0.55855,             0.26758,            0.057218,            0.066946,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.040045,            0.039684,                   0,             0.68705,             0.52681,             0.55733,             0.26817,            0.057235,            0.066468,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.040249,            0.039152,                   0,             0.71128,             0.51033,             0.56196,             0.27297,            0.056962,            0.066809,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.040659,            0.039891,                   0,             0.70082,              0.5079,             0.55721,             0.27124,            0.057072,            0.067581,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.040615,            0.038514,                   0,             0.72273,             0.49159,             0.55049,             0.26851,            0.057365,            0.067821,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.038997,            0.038135,                   0,             0.69874,             0.50955,              0.5532,             0.26574,            0.057913,            0.067369,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.040039,            0.039488,                   0,             0.66718,             0.52352,             0.55566,              0.2683,            0.057322,            0.068108,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.039862,            0.039647,                   0,             0.72621,             0.49847,             0.55687,             0.27037,            0.057167,            0.068013,                   0,            0.002905,            0.002905,            0.002905
